STATE,QVALUE,AI SUGGESTED ACTION,PLAYER HAND SIZE,PLAYER HAND VALUE,DEALER HAND SIZE,DEALER HAND VALUE,GAME RESULT,SKYNET HANDLE
null,0.9,0,6.35#12.45#6.26#12.27#false#GreedySkynet
null,-0.9,0,6.26#12.27#6.25#12.25#false#GreedySkynet
null,-0.9,0,6.25#12.25#6.25#12.25#false#GreedySkynet
null,-0.9,0,6.25#12.25#6.2#12.16#false#GreedySkynet
null,-0.9,0,6.2#12.16#6.19#12.14#false#GreedySkynet
null,0.9,0,6.19#12.14#6.35#12.45#true#GreedySkynet
null,-0.9,0,6.35#12.45#6.28#12.31#false#GreedySkynet
null,0.9,0,6.28#12.31#6.2#12.16#false#GreedySkynet
null,-0.9,0,6.2#12.16#6.21#12.18#true#GreedySkynet
null,-0.9,0,6.21#12.18#6.19#12.14#false#GreedySkynet
null,0.9,0,6.19#12.14#6.18#12.12#false#GreedySkynet
null,-0.9,0,6.18#12.12#6.19#12.14#true#GreedySkynet
null,0.9,0,6.19#12.14#6.2#12.16#true#GreedySkynet
null,0.9,0,6.2#12.16#6.19#12.14#false#GreedySkynet
null,-0.9,0,6.19#12.14#6.19#12.14#false#GreedySkynet
null,0.9,0,6.19#12.14#6.2#12.16#true#GreedySkynet
null,0.9,0,6.2#12.16#6.2#12.16#false#GreedySkynet
null,-0.9,0,6.2#12.16#6.4#12.55#true#GreedySkynet
null,-0.9,0,6.4#12.55#6.53#12.8#true#GreedySkynet
null,0.9,0,6.53#12.8#6.67#13.08#true#GreedySkynet
null,-0.9,0,6.67#13.08#6.85#13.43#true#GreedySkynet
null,0.9,0,6.85#13.43#6.61#12.96#false#GreedySkynet
null,-0.9,0,6.61#12.96#6.47#12.69#false#GreedySkynet
null,-0.9,0,6.47#12.69#6.45#12.65#false#GreedySkynet
null,0.9,0,6.45#12.65#6.55#12.84#true#GreedySkynet
null,-0.9,0,6.55#12.84#6.57#12.88#true#GreedySkynet
null,-0.9,0,6.57#12.88#6.54#12.82#false#GreedySkynet
null,0.9,0,6.54#12.82#6.48#12.71#false#GreedySkynet
null,-0.9,0,6.48#12.71#6.5#12.75#true#GreedySkynet
null,0.9,0,6.5#12.75#6.57#12.88#true#GreedySkynet
null,-0.9,0,6.57#12.88#6.6#12.94#true#GreedySkynet
null,-0.9,0,6.6#12.94#6.59#12.92#false#GreedySkynet
null,-0.9,0,6.59#12.92#6.6#12.94#true#GreedySkynet
null,0.9,0,6.6#12.94#6.53#12.8#false#GreedySkynet
null,0.9,0,6.53#12.8#6.45#12.65#false#GreedySkynet
null,-0.9,0,6.45#12.65#6.44#12.63#false#GreedySkynet
null,-0.9,0,6.44#12.63#6.5#12.75#true#GreedySkynet
null,-0.9,0,6.5#12.75#6.5#12.75#false#GreedySkynet
null,0.9,0,6.5#12.75#6.5#12.75#false#GreedySkynet
null,-0.9,0,6.5#12.75#6.43#12.61#false#GreedySkynet
null,-0.9,0,6.43#12.61#6.55#12.84#true#GreedySkynet
null,0.9,0,6.55#12.84#6.43#12.61#false#GreedySkynet
null,0.9,0,6.43#12.61#6.49#12.73#true#GreedySkynet
null,-0.9,0,6.49#12.73#6.49#12.73#false#GreedySkynet
null,0.9,0,6.49#12.73#6.49#12.73#false#GreedySkynet
null,-0.9,0,6.49#12.73#6.53#12.8#true#GreedySkynet
null,0.9,0,6.53#12.8#6.58#12.9#true#GreedySkynet
null,0.9,0,6.58#12.9#6.57#12.88#false#GreedySkynet
null,-0.9,0,6.57#12.88#6.52#12.78#false#GreedySkynet
null,-0.9,0,6.52#12.78#6.59#12.92#true#GreedySkynet
null,-0.9,0,6.59#12.92#6.55#12.84#false#GreedySkynet
null,-0.9,0,6.55#12.84#6.52#12.78#false#GreedySkynet
null,-0.9,0,6.52#12.78#6.5#12.75#false#GreedySkynet
null,0.9,0,6.5#12.75#6.54#12.82#true#GreedySkynet
null,0.9,0,6.54#12.82#6.51#12.76#false#GreedySkynet
null,-0.9,0,6.51#12.76#6.57#12.88#true#GreedySkynet
null,0.9,0,6.57#12.88#6.67#13.08#true#GreedySkynet
null,-0.9,0,6.67#13.08#6.7#13.14#true#GreedySkynet
null,-0.9,0,6.7#13.14#6.75#13.24#true#GreedySkynet
null,0.9,0,6.75#13.24#6.77#13.27#true#GreedySkynet
null,0.9,0,6.77#13.27#6.85#13.43#true#GreedySkynet
null,0.9,0,6.85#13.43#6.84#13.41#false#GreedySkynet
null,-0.9,0,6.84#13.41#6.9#13.53#true#GreedySkynet
null,-0.9,0,6.9#13.53#6.9#13.53#false#GreedySkynet
null,0.9,0,6.9#13.53#6.85#13.43#false#GreedySkynet
null,0.9,0,6.85#13.43#6.81#13.35#false#GreedySkynet
null,0.9,0,6.81#13.35#6.99#13.71#true#GreedySkynet
null,-0.9,0,6.99#13.71#7.0#13.73#true#GreedySkynet
null,0.9,0,7.0#13.73#6.93#13.59#false#GreedySkynet
null,0.9,0,6.93#13.59#7.07#13.86#true#GreedySkynet
null,0.9,0,7.07#13.86#7.03#13.78#false#GreedySkynet
null,-0.9,0,7.03#13.78#7.13#13.98#true#GreedySkynet
null,-0.9,0,7.13#13.98#7.31#14.33#true#GreedySkynet
null,-0.9,0,7.31#14.33#7.55#14.8#true#GreedySkynet
null,-0.9,0,7.55#14.8#7.5#14.71#false#GreedySkynet
null,0.9,0,7.5#14.71#7.33#14.37#false#GreedySkynet
null,-0.9,0,7.33#14.37#7.37#14.45#true#GreedySkynet
null,-0.9,0,7.37#14.45#7.34#14.39#false#GreedySkynet
null,-0.9,0,7.34#14.39#7.38#14.47#true#GreedySkynet
null,0.9,0,7.38#14.47#7.33#14.37#false#GreedySkynet
null,-0.9,0,7.33#14.37#7.26#14.24#false#GreedySkynet
null,0.9,0,7.26#14.24#7.29#14.29#true#GreedySkynet
null,-0.9,0,7.29#14.29#7.33#14.37#true#GreedySkynet
null,-0.9,0,7.33#14.37#7.34#14.39#true#GreedySkynet
null,-0.9,0,7.34#14.39#7.33#14.37#false#GreedySkynet
null,-0.9,0,7.33#14.37#7.4#14.51#true#GreedySkynet
null,0.9,0,7.4#14.51#7.36#14.43#false#GreedySkynet
null,-0.9,0,7.36#14.43#7.4#14.51#true#GreedySkynet
null,0.9,0,7.4#14.51#7.3#14.31#false#GreedySkynet
null,-0.9,0,7.3#14.31#7.36#14.43#true#GreedySkynet
null,-0.9,0,7.36#14.43#7.34#14.39#false#GreedySkynet
null,0.9,0,7.34#14.39#7.4#14.51#true#GreedySkynet
null,-0.9,0,7.4#14.51#7.37#14.45#false#GreedySkynet
null,0.9,0,7.37#14.45#7.37#14.45#false#GreedySkynet
null,0.9,0,7.37#14.45#7.32#14.35#false#GreedySkynet
null,-0.9,0,7.32#14.35#7.28#14.27#false#GreedySkynet
null,0.9,0,7.28#14.27#7.34#14.39#true#GreedySkynet
null,-0.9,0,7.34#14.39#7.33#14.37#false#GreedySkynet
null,-0.9,0,7.33#14.37#7.14#14.0#false#GreedySkynet
null,-0.9,0,7.14#14.0#7.25#14.22#true#GreedySkynet
null,-0.9,0,7.25#14.22#7.3#14.31#true#GreedySkynet
null,0.9,0,7.3#14.31#7.35#14.41#true#GreedySkynet
null,0.9,0,7.35#14.41#7.38#14.47#true#GreedySkynet
null,0.9,0,7.38#14.47#7.39#14.49#true#GreedySkynet
null,-0.9,0,7.39#14.49#7.38#14.47#false#GreedySkynet
null,-0.9,0,7.38#14.47#7.37#14.45#false#GreedySkynet
null,-0.9,0,7.37#14.45#7.36#14.43#false#GreedySkynet
null,0.9,0,7.36#14.43#7.44#14.59#true#GreedySkynet
null,-0.9,0,7.44#14.59#7.42#14.55#false#GreedySkynet
null,0.9,0,7.42#14.55#7.39#14.49#false#GreedySkynet
null,0.9,0,7.39#14.49#7.51#14.73#true#GreedySkynet
null,0.9,0,7.51#14.73#7.4#14.51#false#GreedySkynet
null,-0.9,0,7.4#14.51#7.3#14.31#false#GreedySkynet
null,0.9,0,7.3#14.31#7.55#14.8#true#GreedySkynet
null,-0.9,0,7.55#14.8#7.52#14.75#false#GreedySkynet
null,-0.9,0,7.52#14.75#7.57#14.84#true#GreedySkynet
null,-0.9,0,7.57#14.84#7.5#14.71#false#GreedySkynet
null,-0.9,0,7.5#14.71#7.59#14.88#true#GreedySkynet
null,-0.9,0,7.59#14.88#7.31#14.33#false#GreedySkynet
null,0.9,0,7.31#14.33#7.42#14.55#true#GreedySkynet
null,-0.9,0,7.42#14.55#7.36#14.43#false#GreedySkynet
null,-0.9,0,7.36#14.43#7.55#14.8#true#GreedySkynet
null,0.9,0,7.55#14.8#7.36#14.43#false#GreedySkynet
null,-0.9,0,7.36#14.43#7.6#14.9#true#GreedySkynet
null,-0.9,0,7.6#14.9#7.47#14.65#false#GreedySkynet
null,-0.9,0,7.47#14.65#7.6#14.9#true#GreedySkynet
null,0.9,0,7.6#14.9#7.51#14.73#false#GreedySkynet
null,-0.9,0,7.51#14.73#7.59#14.88#true#GreedySkynet
null,0.9,0,7.59#14.88#7.55#14.8#false#GreedySkynet
null,-0.9,0,7.55#14.8#7.5#14.71#false#GreedySkynet
null,-0.9,0,7.5#14.71#7.8#15.29#true#GreedySkynet
null,0.9,0,7.8#15.29#7.75#15.2#false#GreedySkynet
null,-0.9,0,7.75#15.2#7.75#15.2#false#GreedySkynet
